room_type,reviews,overall_satisfaction,accommodates,bedrooms,price
Entire home/apt,7,5,3,1,100
Entire home/apt,2,0,3,0,95
Entire home/apt,2,0,2,0,85
Entire home/apt,5,5,2,1,100
Entire home/apt,27,4.5,2,0,85
Entire home/apt,0,0,2,0,100
Entire home/apt,10,4.5,2,0,85
Entire home/apt,1,0,5,1,100
Entire home/apt,15,4.5,2,1,99
Entire home/apt,22,4.5,3,1,100
Entire home/apt,22,5,2,0,95
Entire home/apt,42,5,4,1,99
Entire home/apt,4,5,2,0,100
Entire home/apt,0,0,2,0,85
Entire home/apt,54,5,4,1,100
Entire home/apt,96,4.5,6,2,100
Entire home/apt,11,4.5,3,1,85
Entire home/apt,190,4.5,2,0,99
Entire home/apt,5,5,3,1,100
Entire home/apt,6,4.5,2,0,93
Entire home/apt,19,5,2,1,90
Entire home/apt,55,5,2,0,95
Entire home/apt,27,5,2,1,100
Entire home/apt,36,4.5,3,1,94
Entire home/apt,135,4.5,3,1,99
Entire home/apt,20,5,4,1,94
Entire home/apt,0,0,2,0,90
Entire home/apt,13,5,4,2,90
Entire home/apt,13,4.5,2,1,85
Entire home/apt,0,0,2,0,88
Entire home/apt,10,4.5,3,1,99
Entire home/apt,2,0,2,1,100
Entire home/apt,7,4.5,2,0,100
Entire home/apt,1,0,2,1,89
Entire home/apt,1,0,2,1,95
Entire home/apt,0,0,2,0,100
Entire home/apt,0,0,2,0,100
Entire home/apt,55,4.5,2,1,95
Entire home/apt,2,0,2,1,99
Entire home/apt,2,0,4,1,95
Entire home/apt,55,4.5,2,0,99
Entire home/apt,4,5,2,1,99
Entire home/apt,99,4.5,5,1,95
Entire home/apt,64,4.5,4,1,96
Entire home/apt,3,4.5,2,0,90
Entire home/apt,0,0,2,0,83
Entire home/apt,5,5,4,0,100
Entire home/apt,3,5,4,1,100
Entire home/apt,9,5,3,1,92
Entire home/apt,19,5,4,1,99
Entire home/apt,27,5,4,1,100
Entire home/apt,3,4.5,4,1,99
Entire home/apt,56,4.5,3,0,100
Entire home/apt,5,4,2,1,89
Entire home/apt,0,0,2,0,100
Entire home/apt,16,4,4,1,92
Entire home/apt,0,0,4,1,92
Entire home/apt,0,0,2,0,90
Entire home/apt,18,4.5,2,0,100
Entire home/apt,2,0,4,2,83
Entire home/apt,1,0,2,1,87
Entire home/apt,1,0,2,1,90
Entire home/apt,0,0,3,1,100
Entire home/apt,42,4.5,3,1,93
Entire home/apt,0,0,4,1,100
Entire home/apt,0,0,4,2,100
Entire home/apt,85,4.5,2,1,89
Entire home/apt,2,0,4,2,90
Entire home/apt,4,4,5,2,88
Entire home/apt,2,0,4,0,92
Entire home/apt,1,0,4,1,89
Entire home/apt,17,4.5,3,1,99
Entire home/apt,2,0,3,1,100
Entire home/apt,47,5,3,1,85
Entire home/apt,136,4.5,4,1,95
Entire home/apt,0,0,2,0,100
Entire home/apt,61,4.5,3,1,90
Entire home/apt,93,4.5,4,1,85
Entire home/apt,0,0,3,1,100
Entire home/apt,1,0,3,1,99
Entire home/apt,1,0,4,2,100
Entire home/apt,11,5,3,0,100
Entire home/apt,1,0,2,1,90
Entire home/apt,5,5,2,2,89
Entire home/apt,0,0,3,1,95
Entire home/apt,22,5,2,1,99
Entire home/apt,0,0,2,1,90
Entire home/apt,0,0,3,1,85
Entire home/apt,0,0,2,1,99
Entire home/apt,2,0,3,1,95
Entire home/apt,0,0,2,1,90
Entire home/apt,4,5,4,1,89
Entire home/apt,69,5,2,1,92
Entire home/apt,19,4.5,4,1,86
Entire home/apt,1,0,2,0,95
Entire home/apt,27,5,4,1,100
Entire home/apt,8,4.5,4,2,100
Entire home/apt,13,4.5,5,1,99
Entire home/apt,2,0,4,1,82
Entire home/apt,24,5,2,1,99
Entire home/apt,25,5,2,1,90
Entire home/apt,1,0,2,0,85
Entire home/apt,0,0,2,1,98
Entire home/apt,0,0,2,1,100
Entire home/apt,0,0,1,1,100
Entire home/apt,2,0,2,1,99
Entire home/apt,12,5,2,1,97
Entire home/apt,0,0,3,1,89
Entire home/apt,0,0,2,1,100
Entire home/apt,1,0,4,2,95
Entire home/apt,0,0,8,4,91
Entire home/apt,3,4.5,3,1,100
Entire home/apt,20,5,4,2,100
Entire home/apt,8,4,4,1,89
Entire home/apt,0,0,2,2,100
Entire home/apt,40,5,4,1,90
Entire home/apt,5,5,4,1,90
Entire home/apt,0,0,2,1,91
Entire home/apt,32,4.5,2,1,99
Entire home/apt,16,5,2,1,90
Entire home/apt,0,0,2,1,100
Entire home/apt,0,0,1,1,100
Entire home/apt,3,3.5,4,2,100
Entire home/apt,26,4.5,6,0,99
Entire home/apt,25,5,2,1,100
Entire home/apt,55,5,4,1,99
Entire home/apt,34,4,4,1,100
Entire home/apt,0,0,2,1,100
Entire home/apt,4,5,4,1,95
Entire home/apt,7,5,2,0,92
Entire home/apt,3,4.5,5,1,87
Entire home/apt,24,5,4,1,100
Entire home/apt,1,0,2,0,100
Entire home/apt,10,5,3,1,83
Entire home/apt,2,0,3,1,95
Entire home/apt,11,5,4,2,100
Entire home/apt,327,4,2,1,99
Entire home/apt,52,4.5,4,1,99
Entire home/apt,0,0,4,2,100
Entire home/apt,1,0,2,1,99
Entire home/apt,7,4.5,3,1,80
Entire home/apt,4,5,2,0,96
Entire home/apt,9,4.5,5,2,100
Entire home/apt,18,5,4,0,85
Entire home/apt,41,5,4,0,95
Entire home/apt,23,5,4,1,100
Entire home/apt,53,4,2,0,85
Entire home/apt,36,4.5,4,1,99
Entire home/apt,18,5,4,1,90
Entire home/apt,0,0,3,1,100
Entire home/apt,9,5,2,0,85
Entire home/apt,0,0,1,0,99
Entire home/apt,41,5,4,1,89
Entire home/apt,0,0,2,0,100
Entire home/apt,1,0,3,1,98
Entire home/apt,0,0,4,0,100
Entire home/apt,1,0,2,1,90
Entire home/apt,20,5,2,0,90
Entire home/apt,55,4.5,2,1,85
Entire home/apt,0,0,2,1,100
Entire home/apt,11,4.5,4,1,99
Entire home/apt,54,5,3,0,99
Entire home/apt,11,5,2,0,100
Entire home/apt,1,0,3,1,100
Entire home/apt,18,5,2,1,89
Entire home/apt,136,4,3,1,89
Entire home/apt,0,0,6,2,84
Entire home/apt,50,5,4,1,100
Entire home/apt,152,4.5,3,1,90
Entire home/apt,36,5,2,0,99
Entire home/apt,5,5,5,2,90
Entire home/apt,5,5,2,0,100
Entire home/apt,13,4,5,2,99
Entire home/apt,16,5,3,1,99
Entire home/apt,3,4.5,4,0,90
Entire home/apt,53,5,4,1,99
Entire home/apt,20,5,3,2,81
Entire home/apt,14,5,2,1,90
Entire home/apt,75,4.5,4,1,100
Entire home/apt,10,4.5,3,1,95
Entire home/apt,36,5,2,1,99
Entire home/apt,10,5,3,1,100
Entire home/apt,0,0,5,2,100
Entire home/apt,3,5,3,1,90
Entire home/apt,1,0,3,1,89
Entire home/apt,3,4.5,3,0,84
Entire home/apt,4,5,2,1,86
Entire home/apt,27,4.5,3,1,95
Entire home/apt,7,4.5,1,0,85
Entire home/apt,26,5,2,1,94
Entire home/apt,40,5,6,1,99
Entire home/apt,27,5,2,1,82
Entire home/apt,43,4.5,2,1,100
Entire home/apt,6,5,2,1,100
Entire home/apt,1,0,2,0,100
Entire home/apt,40,5,4,1,90
Entire home/apt,33,4.5,2,0,90
Entire home/apt,9,5,3,1,85
Entire home/apt,15,4.5,2,1,88
Entire home/apt,13,4.5,2,1,88
Entire home/apt,8,5,3,1,85
Entire home/apt,21,4.5,2,1,89
Entire home/apt,32,4.5,2,1,100
Entire home/apt,11,4.5,4,1,96
Entire home/apt,2,0,4,1,99
Entire home/apt,3,5,2,0,88
Entire home/apt,0,0,5,2,81
Entire home/apt,12,5,4,2,89
Entire home/apt,0,0,3,1,100
Entire home/apt,2,0,3,1,99
Entire home/apt,1,0,2,0,99
Entire home/apt,0,0,3,1,100
Entire home/apt,13,5,1,1,100
Entire home/apt,48,5,2,1,100
Entire home/apt,2,0,3,1,85
Entire home/apt,0,0,3,0,100
Entire home/apt,9,5,4,2,90
Entire home/apt,32,4.5,3,0,95
Entire home/apt,27,4.5,2,1,95
Entire home/apt,2,0,2,1,100
Entire home/apt,0,0,3,0,95
Entire home/apt,4,5,2,0,95
Entire home/apt,25,4.5,6,2,100
Entire home/apt,43,5,2,0,93
Entire home/apt,6,5,2,0,80
Entire home/apt,3,4.5,6,2,99
Entire home/apt,8,5,4,1,99
Entire home/apt,140,5,3,1,99
Entire home/apt,9,5,3,0,95
Entire home/apt,51,5,4,1,95
Entire home/apt,94,4.5,2,1,95
Entire home/apt,24,5,4,1,100
Entire home/apt,64,5,4,1,95
Entire home/apt,10,5,2,1,100
Entire home/apt,75,5,4,1,99
Entire home/apt,8,5,4,2,99
Entire home/apt,2,0,2,1,99
Entire home/apt,97,4.5,4,0,90
Entire home/apt,13,5,2,1,87
Entire home/apt,2,0,5,0,85
Entire home/apt,4,5,3,1,95
Entire home/apt,1,0,2,1,95
Entire home/apt,4,5,2,0,100
Entire home/apt,0,0,6,3,90
Entire home/apt,4,4.5,2,0,100
Entire home/apt,0,0,2,1,90
Entire home/apt,0,0,2,0,95
Entire home/apt,16,5,2,1,85
Entire home/apt,1,0,2,0,100
Entire home/apt,125,4.5,8,2,83
Entire home/apt,2,0,5,1,100
Entire home/apt,10,4.5,2,1,92
Entire home/apt,1,0,3,1,95
Entire home/apt,32,5,4,1,99
Entire home/apt,8,5,2,1,95
Entire home/apt,112,5,6,2,99
Entire home/apt,6,5,4,1,96
Entire home/apt,1,0,6,2,99
Entire home/apt,18,4.5,3,1,90
Entire home/apt,89,5,2,1,85
Entire home/apt,25,4.5,2,0,95
Entire home/apt,1,0,3,1,85
Entire home/apt,78,5,4,0,95
Entire home/apt,34,5,5,1,93
Entire home/apt,94,5,4,1,96
Entire home/apt,2,0,4,2,85
Entire home/apt,1,0,2,1,85
Entire home/apt,0,0,2,1,85
Entire home/apt,0,0,4,1,89
Entire home/apt,0,0,2,1,81
Entire home/apt,2,0,4,1,100
Entire home/apt,11,5,3,1,100
Entire home/apt,25,4.5,2,0,90
Entire home/apt,61,4.5,5,1,95
Entire home/apt,1,0,2,1,99
Entire home/apt,3,5,3,1,90
Entire home/apt,0,0,4,1,85
Entire home/apt,37,5,3,1,95
Entire home/apt,4,5,6,3,100
Entire home/apt,38,4,4,1,100
Entire home/apt,1,0,2,1,99
Entire home/apt,2,0,4,2,100
Entire home/apt,53,5,4,1,85
Entire home/apt,30,5,2,0,97
Entire home/apt,7,4.5,3,1,85
Entire home/apt,13,5,6,2,89
Entire home/apt,82,4.5,3,0,100
Entire home/apt,3,5,3,2,100
Entire home/apt,18,4.5,7,4,100
Entire home/apt,4,5,4,1,99
Entire home/apt,5,4,4,1,99
Entire home/apt,20,4.5,4,1,95
Entire home/apt,0,0,4,1,95
Entire home/apt,0,0,4,1,87
Entire home/apt,2,0,5,1,85
Entire home/apt,16,5,6,2,100
Entire home/apt,19,5,3,1,90
Entire home/apt,4,5,2,0,99
Entire home/apt,0,0,3,0,90
Entire home/apt,8,5,3,0,94
Entire home/apt,17,4,3,0,95
Entire home/apt,1,0,3,1,95
Entire home/apt,3,4.5,3,0,100
Entire home/apt,4,5,2,0,100
Entire home/apt,0,0,4,1,91
Entire home/apt,2,0,2,1,99
Entire home/apt,38,5,3,1,89
Entire home/apt,2,0,1,0,100
Entire home/apt,1,0,2,1,85
Entire home/apt,3,4.5,3,2,100
Entire home/apt,26,5,2,1,84
Entire home/apt,4,4.5,3,0,100
Entire home/apt,1,0,2,1,98
Entire home/apt,2,0,2,1,89
Entire home/apt,15,5,3,0,100
Entire home/apt,67,5,2,0,95
Entire home/apt,180,4.5,6,1,99
Entire home/apt,26,4.5,3,1,99
Entire home/apt,4,5,2,0,95
Entire home/apt,1,0,2,1,90
Entire home/apt,66,4.5,3,1,100
Entire home/apt,1,0,3,1,98
Entire home/apt,0,0,2,2,99
Entire home/apt,30,5,2,0,100
Entire home/apt,0,0,4,1,99
Entire home/apt,0,0,2,1,90
Entire home/apt,28,5,2,1,100
Entire home/apt,1,0,2,1,100
Entire home/apt,1,0,2,1,100
Entire home/apt,4,5,2,0,99
Entire home/apt,5,5,3,1,98
Entire home/apt,4,3.5,3,0,100
Entire home/apt,0,0,1,0,87
Entire home/apt,21,5,2,0,95
Entire home/apt,4,5,2,1,90
Entire home/apt,6,4.5,2,0,90
Entire home/apt,7,5,2,0,88
Entire home/apt,1,0,2,0,95
Entire home/apt,31,4.5,4,1,99
Entire home/apt,19,5,2,1,99
Entire home/apt,7,4.5,2,0,98
Entire home/apt,1,0,2,0,85
Entire home/apt,0,0,4,1,100
Entire home/apt,0,0,4,1,90
Entire home/apt,0,0,4,1,85
Entire home/apt,0,0,1,1,100
Entire home/apt,0,0,4,1,83
Entire home/apt,1,0,5,2,90
Entire home/apt,105,4.5,2,1,95
Entire home/apt,22,5,3,0,100
Entire home/apt,3,5,3,2,100
Entire home/apt,0,0,4,1,99
Entire home/apt,155,5,2,0,98
Entire home/apt,6,5,2,1,96
Entire home/apt,74,5,3,1,98
Entire home/apt,118,4.5,2,0,100
Entire home/apt,0,0,4,1,100
Entire home/apt,0,0,4,1,95
Entire home/apt,4,4.5,2,0,90
Entire home/apt,17,4.5,4,1,85
Entire home/apt,1,0,3,1,95
Entire home/apt,141,4.5,5,1,85
Entire home/apt,2,0,4,1,100
Entire home/apt,46,4.5,3,1,91
Entire home/apt,16,5,4,1,95
Entire home/apt,10,5,4,1,85
Entire home/apt,3,4.5,3,1,100
Entire home/apt,28,4.5,6,1,84
Entire home/apt,27,5,6,2,92
Entire home/apt,93,4.5,4,1,99
Entire home/apt,47,4.5,5,2,98
Entire home/apt,0,0,3,0,90
Entire home/apt,15,5,4,1,99
Entire home/apt,50,5,3,1,95
Entire home/apt,82,5,16,6,98
Entire home/apt,218,5,6,1,99
Entire home/apt,183,5,4,1,100
Entire home/apt,11,5,3,0,99
Entire home/apt,18,5,2,0,85
Entire home/apt,24,4.5,2,0,95
Entire home/apt,4,5,3,2,100
Entire home/apt,4,5,3,1,89
Entire home/apt,0,0,2,0,100
Entire home/apt,0,0,2,1,85
Entire home/apt,8,4.5,2,1,90
Entire home/apt,12,4.5,4,2,100
Entire home/apt,0,0,3,1,100
Entire home/apt,5,5,3,1,100
Entire home/apt,0,0,4,1,99
Entire home/apt,0,0,5,2,85
Entire home/apt,1,0,2,1,85
Entire home/apt,0,0,4,1,95
Entire home/apt,1,0,2,0,95
Entire home/apt,2,0,2,1,100
Entire home/apt,37,5,4,1,94
Entire home/apt,46,5,4,1,100
Entire home/apt,27,4.5,6,1,90
Entire home/apt,151,5,6,1,88
Entire home/apt,10,5,2,0,90
Entire home/apt,4,5,4,1,95
Entire home/apt,97,4.5,5,2,89
Entire home/apt,0,0,4,1,95
Entire home/apt,0,0,3,0,100
Entire home/apt,0,0,2,1,85
Entire home/apt,15,5,2,0,100
Entire home/apt,1,0,2,1,90
Entire home/apt,1,0,3,1,95
Entire home/apt,3,5,2,1,100
Entire home/apt,71,5,2,0,99
Entire home/apt,17,4.5,3,0,89
Entire home/apt,13,5,4,0,90
Entire home/apt,33,4.5,4,1,100
Entire home/apt,50,5,2,1,98
Entire home/apt,0,0,6,2,100
Entire home/apt,56,5,4,1,99
Entire home/apt,166,4.5,6,1,100
Entire home/apt,2,0,5,2,85
Entire home/apt,13,4.5,4,0,92
Entire home/apt,3,5,4,2,96
Entire home/apt,24,4.5,4,1,90
Entire home/apt,14,5,3,1,84
Entire home/apt,8,5,4,1,99
Entire home/apt,23,5,3,1,100
Entire home/apt,1,0,4,1,100
Entire home/apt,11,5,3,1,99
Entire home/apt,42,5,2,1,98
Entire home/apt,47,4.5,5,1,88
Entire home/apt,6,4.5,4,1,100
Entire home/apt,3,4,4,1,95
Entire home/apt,39,4.5,4,1,95
Entire home/apt,48,4.5,5,2,99
Entire home/apt,83,5,2,0,88
Entire home/apt,71,4.5,4,1,87
Entire home/apt,18,5,2,0,100
Entire home/apt,73,4.5,3,1,83
Entire home/apt,2,0,2,0,85
Entire home/apt,58,4.5,4,1,100
Entire home/apt,18,5,2,1,85
Entire home/apt,78,4.5,3,0,99
Entire home/apt,131,5,2,1,99
Entire home/apt,122,5,3,1,96
Entire home/apt,38,5,4,1,99
Entire home/apt,187,5,4,0,93
Entire home/apt,220,5,3,1,94
Entire home/apt,1,0,2,1,90
Entire home/apt,2,0,2,1,90
Entire home/apt,11,5,3,1,95
Entire home/apt,54,5,2,1,90
Entire home/apt,119,5,2,1,83
Entire home/apt,64,5,2,0,90
Entire home/apt,4,5,2,1,90
Entire home/apt,20,4.5,2,1,88
Entire home/apt,21,4.5,4,2,94
Entire home/apt,5,5,4,2,100
Entire home/apt,0,0,5,3,100
Entire home/apt,0,0,3,1,90
Entire home/apt,29,5,4,1,90
Entire home/apt,133,4.5,4,0,85
Entire home/apt,1,0,2,1,85
Entire home/apt,0,0,2,1,100
Entire home/apt,14,5,8,3,100
Entire home/apt,2,0,4,1,84
Entire home/apt,8,5,2,1,90
Entire home/apt,2,0,3,1,99
Entire home/apt,0,0,4,1,90
Entire home/apt,0,0,3,1,84
Entire home/apt,10,4.5,3,1,95
Entire home/apt,3,5,3,1,100
Entire home/apt,144,4.5,6,1,90
Entire home/apt,17,5,4,1,90
Entire home/apt,85,5,4,1,89
Entire home/apt,0,0,4,1,99
Entire home/apt,0,0,4,1,99
Entire home/apt,3,3.5,4,2,90
Entire home/apt,0,0,3,0,100
Entire home/apt,20,5,2,1,85
Entire home/apt,35,5,4,1,99
Entire home/apt,0,0,5,2,95
Entire home/apt,5,4.5,3,1,96
Entire home/apt,0,0,5,2,87
Entire home/apt,0,0,3,0,100
Entire home/apt,1,0,2,2,98
Entire home/apt,95,5,4,0,100
Entire home/apt,3,4,4,1,100
Entire home/apt,3,5,3,1,100
Entire home/apt,41,4.5,4,0,87
Entire home/apt,1,0,4,1,82
Entire home/apt,5,4.5,4,2,95
Entire home/apt,31,5,3,1,93
Entire home/apt,40,5,2,0,88
Entire home/apt,3,0,4,1,100
Entire home/apt,40,5,2,1,89
Entire home/apt,28,5,4,1,100
Entire home/apt,0,0,4,1,100
Entire home/apt,3,5,2,1,85
Entire home/apt,26,5,2,1,100
Entire home/apt,0,0,3,0,95
Entire home/apt,73,5,3,1,99
Entire home/apt,2,0,3,0,85
Entire home/apt,49,5,2,1,85
Entire home/apt,60,5,3,1,100
Entire home/apt,50,4.5,6,1,97
Entire home/apt,11,5,2,1,95
Entire home/apt,10,5,2,1,100
Entire home/apt,52,5,2,1,90
Entire home/apt,113,5,3,1,90
Entire home/apt,8,5,6,2,100
Entire home/apt,0,0,3,2,90
Entire home/apt,23,4.5,8,1,100
Entire home/apt,1,0,3,1,100
Entire home/apt,5,5,3,1,85
Entire home/apt,1,0,2,0,93
Entire home/apt,109,5,4,1,89
Entire home/apt,219,5,4,1,95
Entire home/apt,53,4.5,2,1,85
Entire home/apt,13,5,2,0,95
Entire home/apt,31,5,2,1,87
Entire home/apt,0,0,2,0,91
Entire home/apt,123,5,4,0,88
Entire home/apt,202,5,5,1,99
Entire home/apt,124,5,2,1,88
Entire home/apt,3,4.5,4,1,99
Entire home/apt,107,5,3,0,88
Entire home/apt,78,5,4,1,95
Entire home/apt,71,5,2,0,85
Entire home/apt,105,5,2,0,85
Entire home/apt,15,4.5,6,1,96
Entire home/apt,0,0,5,2,99
Entire home/apt,13,5,1,1,90
Entire home/apt,1,0,3,1,95
Entire home/apt,1,0,4,1,90
Entire home/apt,1,0,4,1,100
Entire home/apt,0,0,2,1,95
Entire home/apt,5,5,2,1,99
Entire home/apt,41,4.5,6,2,95
Entire home/apt,2,0,2,0,95
Entire home/apt,5,5,3,1,85
Entire home/apt,2,0,4,0,95
Entire home/apt,89,4.5,4,1,89
Entire home/apt,1,0,3,1,90
Entire home/apt,8,4,6,1,90
Entire home/apt,12,5,4,1,97
Entire home/apt,18,5,2,0,90
Entire home/apt,83,5,2,1,94
Entire home/apt,1,0,5,2,100
Entire home/apt,0,0,4,0,99
Entire home/apt,0,0,2,0,100
Entire home/apt,32,4.5,4,1,100
Entire home/apt,31,5,2,1,99
Entire home/apt,4,5,4,1,99
Entire home/apt,0,0,2,0,99
Entire home/apt,3,5,2,1,100
Entire home/apt,19,5,4,1,98
Entire home/apt,6,5,2,1,86
Entire home/apt,104,5,2,0,100
Entire home/apt,46,5,4,1,97
Entire home/apt,16,5,2,1,99
Entire home/apt,163,5,2,1,100
Entire home/apt,18,5,4,1,100
Entire home/apt,129,5,4,1,90
Entire home/apt,7,4.5,2,0,85
Entire home/apt,36,5,2,1,95
Entire home/apt,12,5,2,1,100
Entire home/apt,22,5,4,1,99
Entire home/apt,79,4.5,4,1,85
Entire home/apt,61,5,3,1,91
Entire home/apt,111,5,2,0,86
Entire home/apt,8,5,4,1,99
Entire home/apt,21,5,2,1,89
Entire home/apt,59,4.5,2,0,95
Entire home/apt,30,5,2,1,88
Entire home/apt,34,5,3,1,90
Entire home/apt,22,5,4,1,90
Entire home/apt,67,5,4,1,89
Entire home/apt,6,5,5,1,95
Entire home/apt,27,5,3,0,92
Entire home/apt,16,4.5,2,1,90
Entire home/apt,138,5,4,1,90
Entire home/apt,144,5,2,0,90
Entire home/apt,5,5,2,1,86
Entire home/apt,24,4.5,4,1,85
Entire home/apt,12,4.5,2,0,98
Entire home/apt,33,4.5,2,0,90
Entire home/apt,119,4.5,2,1,95
Entire home/apt,34,5,2,0,95
Entire home/apt,7,5,2,1,89
Entire home/apt,27,4.5,4,1,99
Entire home/apt,80,4.5,5,2,100
Entire home/apt,20,4.5,3,1,100
Entire home/apt,68,5,3,1,94
Entire home/apt,7,5,3,1,90
Entire home/apt,3,4,4,1,99
Entire home/apt,96,4.5,2,1,90
Entire home/apt,20,5,2,1,99
Entire home/apt,30,5,3,1,100
Entire home/apt,4,5,3,1,87
Entire home/apt,12,5,4,1,87
Entire home/apt,6,5,4,2,95
Entire home/apt,5,5,2,1,95
Entire home/apt,2,0,2,1,94
Entire home/apt,37,5,4,2,91
Entire home/apt,3,4.5,2,1,89
Entire home/apt,7,5,3,1,95
Entire home/apt,3,5,4,1,99
Entire home/apt,45,5,4,1,90
Entire home/apt,67,5,8,1,90
Entire home/apt,21,4.5,6,1,89
Entire home/apt,24,5,2,0,86
Entire home/apt,3,4.5,2,1,95
Entire home/apt,2,0,2,1,90
Entire home/apt,47,5,4,1,90
Entire home/apt,7,5,4,1,91
Entire home/apt,103,5,2,1,94
Entire home/apt,4,5,4,1,90
Entire home/apt,2,0,2,0,80
Entire home/apt,0,0,3,1,75
Entire home/apt,1,0,4,1,69
Entire home/apt,0,0,2,1,75
Entire home/apt,7,5,4,1,80
Entire home/apt,1,0,2,0,61
Entire home/apt,1,0,3,1,80
Entire home/apt,0,0,2,1,70
Entire home/apt,23,5,2,0,79
Entire home/apt,0,0,1,1,75
Entire home/apt,0,0,2,0,80
Entire home/apt,7,4.5,2,0,74
Entire home/apt,0,0,6,2,69
Entire home/apt,0,0,3,1,76
Entire home/apt,32,5,4,1,80
Entire home/apt,5,5,2,1,65
Entire home/apt,3,4.5,2,0,65
Entire home/apt,0,0,4,1,74
Entire home/apt,1,0,4,1,70
Entire home/apt,0,0,1,0,70
Entire home/apt,0,0,2,1,67
Entire home/apt,0,0,4,1,80
Entire home/apt,187,4.5,4,1,65
Entire home/apt,4,4,4,1,70
Entire home/apt,2,0,2,1,70
Entire home/apt,6,4,2,1,75
Entire home/apt,19,4.5,2,1,80
Entire home/apt,0,0,2,0,65
Entire home/apt,3,4.5,3,1,79
Entire home/apt,8,5,4,2,80
Entire home/apt,2,0,3,1,75
Entire home/apt,0,0,4,1,75
Entire home/apt,5,5,2,0,80
Entire home/apt,21,4.5,2,1,80
Entire home/apt,0,0,3,1,75
Entire home/apt,1,0,4,0,70
Entire home/apt,0,0,3,1,65
Entire home/apt,0,0,2,1,75
Entire home/apt,1,0,2,0,80
Entire home/apt,2,0,2,0,70
Entire home/apt,0,0,2,1,80
Entire home/apt,3,5,2,1,70
Entire home/apt,5,4.5,3,1,72
Entire home/apt,7,5,2,1,80
Entire home/apt,0,0,4,0,75
Entire home/apt,2,0,4,2,78
Entire home/apt,4,5,2,0,70
Entire home/apt,0,0,1,0,70
Entire home/apt,28,5,4,1,80
Entire home/apt,45,4.5,2,1,80
Entire home/apt,5,5,2,1,99
Entire home/apt,73,4.5,2,1,97
Entire home/apt,75,5,3,0,99
Entire home/apt,72,5,2,0,95
Entire home/apt,4,4.5,10,2,100
Entire home/apt,88,4.5,4,0,85
Entire home/apt,79,5,4,0,100
Entire home/apt,130,5,4,1,89
Entire home/apt,1,0,3,1,85
Entire home/apt,49,5,4,1,95
Entire home/apt,17,5,2,0,100
Entire home/apt,79,5,4,1,95
Entire home/apt,0,0,3,1,95
Entire home/apt,54,5,3,0,85
Entire home/apt,17,4.5,4,0,100
Entire home/apt,47,4.5,4,1,89
Entire home/apt,398,5,2,1,93
Entire home/apt,36,4.5,2,1,99
Entire home/apt,2,0,2,0,85
Entire home/apt,1,0,3,1,100
Entire home/apt,15,5,4,1,94
Entire home/apt,135,5,2,0,100
Entire home/apt,71,4.5,6,2,85
Entire home/apt,51,5,3,1,95
Entire home/apt,40,5,3,0,99
Entire home/apt,32,5,4,1,89
Entire home/apt,69,5,3,1,99
Entire home/apt,89,4.5,2,1,90
Entire home/apt,4,5,2,0,99
Entire home/apt,9,5,2,1,95
Entire home/apt,10,4.5,3,1,97
Entire home/apt,13,4.5,4,0,100
Entire home/apt,0,0,2,0,100
Entire home/apt,17,4.5,4,1,99
Entire home/apt,160,4.5,6,1,99
Entire home/apt,48,5,7,2,99
Entire home/apt,140,4.5,6,1,99
Entire home/apt,5,5,2,0,88
Entire home/apt,61,5,3,1,99
Entire home/apt,103,5,2,0,100
Entire home/apt,32,5,3,1,85
Entire home/apt,477,4.5,4,1,99
Entire home/apt,149,5,5,2,95
Entire home/apt,27,5,3,1,100
Entire home/apt,184,5,2,1,100
Entire home/apt,2,0,5,1,95
Entire home/apt,12,5,4,1,99
Entire home/apt,22,5,3,1,95
Entire home/apt,29,5,2,1,99
Entire home/apt,247,5,3,0,100
Entire home/apt,2,0,4,2,90
Entire home/apt,18,4.5,3,1,85
Entire home/apt,28,5,7,2,83
Entire home/apt,271,5,6,0,99
Entire home/apt,52,5,4,1,94
Entire home/apt,31,4.5,4,1,85
Entire home/apt,110,5,4,1,99
Entire home/apt,12,4.5,3,0,100
Entire home/apt,1,0,2,1,100
Entire home/apt,76,5,5,1,95
Entire home/apt,16,5,4,0,95
Entire home/apt,161,5,3,1,90
Entire home/apt,33,4.5,2,0,98
Entire home/apt,1,0,2,1,95
Entire home/apt,44,5,2,1,100
Entire home/apt,2,0,2,0,99
Entire home/apt,21,5,3,1,90
Entire home/apt,6,5,3,1,100
Entire home/apt,520,5,2,1,89
Entire home/apt,77,4.5,2,1,100
Entire home/apt,20,5,4,1,100
Entire home/apt,31,4.5,5,1,99
Entire home/apt,2,0,4,1,89
Entire home/apt,130,5,2,0,99
Entire home/apt,7,5,4,1,99
Entire home/apt,3,5,6,2,99
Entire home/apt,3,5,3,1,97
Entire home/apt,2,0,2,1,100
Entire home/apt,9,4.5,4,1,99
Entire home/apt,91,5,4,1,85
Entire home/apt,9,4.5,6,2,100
Entire home/apt,102,5,4,1,86
Entire home/apt,48,5,2,1,100
Entire home/apt,8,5,3,1,90
Entire home/apt,26,5,4,1,100
Entire home/apt,52,5,2,1,89
Entire home/apt,10,5,4,1,99
Entire home/apt,68,4.5,5,2,92
Entire home/apt,25,5,4,1,95
Entire home/apt,53,5,4,1,100
Entire home/apt,74,5,3,1,85
Entire home/apt,60,5,4,1,99
